Object ID,Ticket Number,Citation Issue Date,Citaton Issue Month,Citation Issue Time,Location,Violation Code,Violation,Fine Amount,Citation Status,Amount Paid,Amount Due,Suspend Code,Suspend Process Date,Suspend Until Date,Disposition Code,Last Edited Date,Geom
9654,818062361,9/30/12,,15:27,377 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$199.00 ,0,730 730TRNLN,10/03/2012 12:00:00 AM +0000,10/24/2012 12:00:00 AM +0000, ,,"(37.7905840113, -122.396430703)"
9655,818062372,9/30/12,,15:46,766 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/03/2012 12:00:00 AM +0000,10/24/2012 12:00:00 AM +0000, ,,"(37.7852098679, -122.403531883)"
9656,818062383,9/30/12,,17:43,1217 MISSION ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/03/2012 12:00:00 AM +0000,10/24/2012 12:00:00 AM +0000, ,,"(37.7771562378, -122.413435794)"
9657,818062394,9/30/12,,16:12,584 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7891234098, -122.409998695)"
9658,818062405,9/30/12,,16:14,934 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$189.00 ,0,467 467 PAYREC,03/24/2013 12:00:00 AM +0000,03/24/2013 12:00:00 AM +0000, ,,"(37.7883858102, -122.415796974)"
9659,818062416,9/30/12,,16:14,972 SUTTER ST,T32A.2,TWAWY ZONE,83,Open,$83.00 ,106,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7883092526, -122.416395425)"
9660,817470345,10/1/12,,8:25,1334 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7875464101, -122.422370997)"
9661,817470356,10/1/12,,10:50,974 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7883052232, -122.416426922)"
9662,817470360,10/1/12,,10:50,982 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7882891047, -122.416552913)"
9663,817470371,10/1/12,,13:31,786 SUTTER ST,V22500H,DBL PARK,110,Closed,$216.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7887012782, -122.413328021)"
9664,817470382,10/1/12,,13:33,974 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7883052232, -122.416426922)"
9665,817470393,10/1/12,,14:33,695 POST ST,V22500I,BUS ZONE,267,Closed,$373.00 ,0, ,,, ,,"(37.7876142161, -122.413245749)"
9666,817470404,10/1/12,,16:07,440 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.789420302, -122.407661507)"
9667,817470415,10/1/12,,16:08,574 SUTTER ST,T32A.1,TWAWY ZN#1,93,Open, $                      -,93, ,,, ,,"(37.7891434835, -122.40984068)"
9668,817470426,10/1/12,,16:12,974 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7883052232, -122.416426922)"
9669,817470430,10/1/12,,16:12,984 SUTTER ST,T32A.2,TWAWY ZONE,83,Open, $                      -,83,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7882850752, -122.41658441)"
9670,817470441,10/1/12,,16:13,1054 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000,5 HU HR UPHD,,"(37.7881346023, -122.417751769)"
9671,817470452,10/1/12,,16:16,1282 SUTTER ST,T32A.2,TWAWY ZONE,83,Open,$83.00 ,106, ,,, ,,"(37.7876590865, -122.421483738)"
9672,817470463,10/1/12,,17:33,586 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7891193948, -122.410030298)"
9673,817470474,10/1/12,,17:35,840 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,50 50 DP RU,11/28/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7885838994, -122.414248443)"
9674,818062420,10/1/12,,16:52,760 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7887534859, -122.412915089)"
9675,818062431,10/1/12,,16:56,1270 SUTTER ST,T32A.2,TWAWY ZONE,83,Open,$83.00 ,106, ,,, ,,"(37.7876830872, -122.421294737)"
9676,818062442,10/1/12,,16:56,1244 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7877350878, -122.420885234)"
9677,818062453,10/1/12,,16:56,1254 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7877150877, -122.421042736)"
9678,818062464,10/1/12,,16:56,1262 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7876990875, -122.421168737)"
9679,818062475,10/1/12,,16:57,1366 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,912 912DIFMAKE,02/15/2013 12:00:00 AM +0000,04/16/2013 12:00:00 AM +0000,555 MAKE MISM,,"(37.7874822674, -122.422876062)"
9680,818062486,10/1/12,,17:28,1146 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/04/2012 12:00:00 AM +0000,10/25/2012 12:00:00 AM +0000, ,,"(37.7879401936, -122.419269935)"
9681,817470485,10/2/12,,10:33,679 POST ST,V22500H,DBL PARK,110,Closed,$216.00 ,0,100 100AR-CNCL,11/29/2012 12:00:00 AM +0000,11/29/2012 12:00:00 AM +0000, ,,"(37.787659069, -122.412888192)"
9682,817470496,10/2/12,,10:34,549 POST ST,V22500H,DBL PARK,110,Closed,$174.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7879163053, -122.410861791)"
9683,817470500,10/2/12,,12:19,1440 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7873255087, -122.424110306)"
9684,817470511,10/2/12,,14:52,1004 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7882360844, -122.416966256)"
9685,817470522,10/2/12,,12:38,1160 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7879120425, -122.419491648)"
9686,817470533,10/2/12,,12:14,619 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7877573635, -122.412107509)"
9687,818062490,10/2/12,,11:14,593 POST ST,V22500I,BUS ZONE,267,Open, $                      -,267, ,,, ,,"(37.7878276668, -122.411554908)"
9688,818062501,10/2/12,,10:11,916 SUTTER ST,V22500H,DBL PARK,110,Closed,$137.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7884220737, -122.415513498)"
9689,818062512,10/2/12,,12:35,723 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7875501546, -122.413749062)"
9690,818062523,10/2/12,,14:13,904 SUTTER ST,V22500I,BUS ZONE,267,Closed,$331.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,26 COLFFDMV,,"(37.7884462484, -122.415324513)"
9691,818062534,10/2/12,,16:48,686 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7889105302, -122.411674126)"
9692,818062545,10/2/12,,16:48,676 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7889305583, -122.411516511)"
9693,818062556,10/2/12,,16:49,870 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0, ,,, ,,"(37.7885233916, -122.414721462)"
9694,818062560,10/2/12,,16:49,850 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7885637307, -122.414406116)"
9695,818062571,10/2/12,,16:51,1170 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7878919347, -122.419650014)"
9696,818062582,10/2/12,,16:44,1438 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7873295127, -122.42407878)"
9697,818062593,10/2/12,,16:36,564 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,119 TOWZVLD,12/10/2012 12:00:00 AM +0000,12/31/2012 12:00:00 AM +0000, ,,"(37.789163558, -122.409682665)"
9698,818062604,10/2/12,,16:09,426 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.789448242, -122.407441538)"
9699,818062615,10/2/12,,16:09,478 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,701 RA PEN2,,"(37.7893444628, -122.408258562)"
9700,818062626,10/2/12,,16:16,1036 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,25 OFCR ERROR,,"(37.7881711369, -122.417468985)"
9701,818062630,10/2/12,,16:19,1316 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7875824897, -122.422086897)"
9702,818062641,10/2/12,,16:19,1324 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed, $                      -,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000,1 RU RV UPHD,,"(37.7875664543, -122.422213163)"
9703,818062652,10/2/12,,16:19,1374 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/05/2012 12:00:00 AM +0000,10/26/2012 12:00:00 AM +0000, ,,"(37.7874662312, -122.423002328)"
9704,817470544,10/3/12,,16:57,1245 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7864581949, -122.422312215)"
9705,817470555,10/3/12,,17:28,442 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,22 22 GEN VAL,12/03/2012 12:00:00 AM +0000,12/24/2012 12:00:00 AM +0000, ,,"(37.7894163113, -122.407692931)"
9706,817470566,10/3/12,,17:28,424 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7894522336, -122.407410114)"
9707,817470570,10/3/12,,17:30,642 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.788998651, -122.410980621)"
9708,817470581,10/3/12,,17:32,828 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0, ,,, ,,"(37.7886081019, -122.414059234)"
9709,817470592,10/3/12,,17:32,830 SUTTER ST,T32A.2,TWAWY ZONE,83,Open, $                      -,191,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.788604068, -122.414090769)"
9710,817470603,10/3/12,,17:37,1338 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7875383918, -122.42243413)"
9711,817470614,10/3/12,,17:04,458 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.789384379, -122.407944322)"
9712,817470625,10/3/12,,17:08,840 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7885838994, -122.414248443)"
9713,818062663,10/3/12,,11:29,470 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7893604298, -122.408132866)"
9714,818062674,10/3/12,,12:57,1084 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,15 15 DBL PRK,11/01/2012 12:00:00 AM +0000,11/22/2012 12:00:00 AM +0000, ,,"(37.7880737107, -122.418223075)"
9715,818062685,10/3/12,,12:58,1064 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,213 HR REQ REC,03/11/2013 12:00:00 AM +0000,06/09/2013 12:00:00 AM +0000,6 HD HR DNID,,"(37.7881143056, -122.417908871)"
9716,818062696,10/3/12,,12:57,1068 SUTTER ST,V22500H,DBL PARK,110,Closed,$137.00 ,0, ,,, ,,"(37.7881061864, -122.417971712)"
9717,818062700,10/3/12,,14:22,1468 SUTTER ST,V22500H,DBL PARK,110,Open, $                      -,216,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7872694495, -122.424551666)"
9718,818062711,10/3/12,,15:13,509 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7879968822, -122.410231682)"
9719,818062722,10/3/12,,17:56,629 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.787729891, -122.412323836)"
9720,818062733,10/3/12,,16:46,458 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$143.00 ,0,75 75 NSF LTR,11/15/2012 12:00:00 AM +0000,11/25/2012 12:00:00 AM +0000, ,,"(37.789384379, -122.407944322)"
9721,818062744,10/3/12,,16:46,470 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0, ,,, ,,"(37.7893604298, -122.408132866)"
9722,818062755,10/3/12,,16:46,574 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7891434835, -122.40984068)"
9723,818062766,10/3/12,,16:46,570 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0,731 731MP EXP,10/15/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7891515133, -122.409777474)"
9724,818062770,10/3/12,,16:47,674 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7889345633, -122.411484988)"
9725,818062781,10/3/12,,16:48,746 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7887815979, -122.41269274)"
9726,818062792,10/3/12,,16:48,756 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$120.00 ,0,730 730TRNLN,10/06/2012 12:00:00 AM +0000,10/27/2012 12:00:00 AM +0000, ,,"(37.7887615181, -122.41285156)"
9727,818062884,10/4/12,,16:23,754 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,119 TOWZVLD,11/29/2012 12:00:00 AM +0000,12/20/2012 12:00:00 AM +0000, ,,"(37.7887655337, -122.412819796)"
9728,818062895,10/4/12,,16:20,428 SUTTER ST,T32A.1,TWAWY ZN#1,93,Open,$66.00 ,133,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7894442514, -122.407472962)"
9729,818062906,10/4/12,,16:22,526 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0,731 731MP EXP,10/16/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7892398371, -122.409082206)"
9730,818062910,10/4/12,,16:22,576 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7891394686, -122.409872283)"
9731,818062921,10/4/12,,16:23,762 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0,731 731MP EXP,10/16/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7887494703, -122.412946853)"
9732,818062932,10/4/12,,16:23,738 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7887976611, -122.412565684)"
9733,818062943,10/4/12,,16:25,954 SUTTER ST,T32A.2,TWAWY ZONE,83,Open, $                      -,83, ,,, ,,"(37.7883455166, -122.416111949)"
9734,818062954,10/4/12,,16:27,1172 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7878879133, -122.419681687)"
9735,818062965,10/4/12,,16:27,1150 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$189.00 ,0,119 TOWZVLD,12/05/2012 12:00:00 AM +0000,12/26/2012 12:00:00 AM +0000, ,,"(37.787932151, -122.419333281)"
9736,818062976,10/4/12,,16:30,1380 SUTTER ST,T32A.2,TWAWY ZONE,83,Closed,$83.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7874542037, -122.423097027)"
9737,818062980,10/5/12,,15:48,595 POST ST,V22500I,BUS ZONE,267,Unapplied,$349.00 ,0,806 806UREFNRS,02/03/2015 12:00:00 AM +0000,02/03/2016 12:00:00 AM +0000,26 COLFFDMV,,"(37.7878236376, -122.411586413)"
9738,818062991,10/5/12,,16:03,544 SUTTER ST,V22500H,DBL PARK,110,Open, $                      -,110, ,,, ,,"(37.7892037053, -122.409366635)"
9739,818063002,10/5/12,,11:43,574 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,15 15 DBL PRK,12/06/2012 12:00:00 AM +0000,12/27/2012 12:00:00 AM +0000, ,,"(37.7891434835, -122.40984068)"
9740,818063013,10/5/12,,15:27,581 POST ST,V22500H,DBL PARK,110,Open, $                      -,216, ,,, ,,"(37.7878518413, -122.411365876)"
9741,818063024,10/5/12,,17:09,1064 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7881143056, -122.417908871)"
9742,817470636,10/6/12,,7:53,318 GEARY ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7873893651, -122.408587506)"
9743,817470640,10/6/12,,9:46,492 GEARY ST,V22500H,DBL PARK,110,Closed,$174.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.787030726, -122.411398986)"
9744,818063035,10/6/12,,10:26,443 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7881389657, -122.409117599)"
9745,818063046,10/6/12,,10:44,768 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,15 15 DBL PRK,11/30/2012 12:00:00 AM +0000,12/21/2012 12:00:00 AM +0000, ,,"(37.7887374223, -122.413042145)"
9746,818063050,10/6/12,,10:44,740 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7887936456, -122.412597448)"
9747,818063061,10/6/12,,10:46,1106 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,83 83 PEND HE,12/10/2012 12:00:00 AM +0000,06/08/2013 12:00:00 AM +0000,6 HD HR DNID,,"(37.7880206224, -122.41863647)"
9748,818063072,10/6/12,,11:42,831 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7873246488, -122.415517141)"
9749,818063083,10/6/12,,11:43,747 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7875018682, -122.414126932)"
9750,818063094,10/6/12,,11:43,591 POST ST,V22500I,BUS ZONE,267,Closed,$294.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7878316959, -122.411523403)"
9751,818063105,10/6/12,,13:24,504 SUTTER ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7892839974, -122.408734572)"
9752,818063116,10/6/12,,17:05,1095 POST ST,V22500I,BUS ZONE,267,Closed,$331.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7867790106, -122.41981422)"
9753,818063120,10/6/12,,17:31,1054 SUTTER ST,V22500H,DBL PARK,110,Closed,$174.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7881346023, -122.417751769)"
9754,817470651,10/7/12,,10:02,316 GEARY ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7873933958, -122.408555906)"
9755,817470662,10/7/12,,12:05,508 GEARY ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7869920363, -122.411702252)"
9756,817470673,10/7/12,,13:57,308 MISSION ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0,730 730TRNLN,10/10/2012 12:00:00 AM +0000,10/31/2012 12:00:00 AM +0000, ,,"(37.7911325476, -122.395981188)"
9757,818062803,10/7/12,,10:52,1004 SUTTER ST,V22500I,BUS ZONE,267,Closed,$346.00 ,0,16 16 BUSZONE,02/06/2013 12:00:00 AM +0000,02/27/2013 12:00:00 AM +0000,21 MAIL DELAY,,"(37.7882360844, -122.416966256)"
9758,818062814,10/7/12,,11:52,893 POST ST,V22500I,BUS ZONE,267,Open, $                      -,373,16 16 BUSZONE,01/30/2013 12:00:00 AM +0000,02/20/2013 12:00:00 AM +0000, ,,"(37.7872005739, -122.416494385)"
9759,818062825,10/7/12,,15:49,593 POST ST,V22500I,BUS ZONE,267,Closed, $                      -,0,731 731MP EXP,10/19/2012 12:00:00 AM +0000,12/30/2099 12:00:00 AM +0000, ,,"(37.7878276668, -122.411554908)"
9760,818062836,10/7/12,,15:49,533 POST ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,15 15 DBL PRK,12/07/2012 12:00:00 AM +0000,12/28/2012 12:00:00 AM +0000, ,,"(37.7879485364, -122.410609747)"
9761,818062840,10/7/12,,16:20,428 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0, ,,,25 OFCR ERROR,,"(37.7894442514, -122.407472962)"
9762,818062851,10/7/12,,16:22,526 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0, ,,,25 OFCR ERROR,,"(37.7892398371, -122.409082206)"
9763,818062862,10/7/12,,16:22,576 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0, ,,,25 OFCR ERROR,,"(37.7891394686, -122.409872283)"
9764,818062873,10/7/12,,16:23,762 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed, $                      -,0, ,,,25 OFCR ERROR,,"(37.7887494703, -122.412946853)"
9765,817470684,10/8/12,,9:19,591 POST ST,V22500I,BUS ZONE,267,Closed,$267.00 ,0, ,,, ,,"(37.7878316959, -122.411523403)"
9766,817470695,10/8/12,,10:54,874 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0, ,,, ,,"(37.7885153235, -122.414784531)"
9767,817470706,10/8/12,,11:54,593 POST ST,V22500I,BUS ZONE,267,Closed,$331.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7878276668, -122.411554908)"
9768,817470710,10/8/12,,13:33,878 SUTTER ST,V22500H,DBL PARK,110,Closed,$110.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7885072563, -122.414847601)"
9769,817470721,10/8/12,,16:09,444 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7894123197, -122.407724354)"
9770,817470732,10/8/12,,16:09,452 SUTTER ST,T32A.1,TWAWY ZN#1,93,Closed,$93.00 ,0,730 730TRNLN,10/11/2012 12:00:00 AM +0000,11/01/2012 12:00:00 AM +0000, ,,"(37.7893963531, -122.407850051)"
