"Ticket.Number","Citation.Issue.Date","Violation","Fine.Amount","Citation.Status","Amount.Paid","Amount.Due","Citation.Issue.Month","Paid.On.Time","Latitude","Longitude","Citation.Issue.Year","Citation.Issue.DayOfWeek","Citation.Issue.Weekday","Citation.Issue.Hour","Citation.Issue.MonthYear"
818062534,2012-10-02,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889105302,-122.411674126,2012,"Tues","Weekday",16,"Oct-2012"
818062545,2012-10-02,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889305583,-122.411516511,2012,"Tues","Weekday",16,"Oct-2012"
818062556,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885233916,-122.414721462,2012,"Tues","Weekday",16,"Oct-2012"
818062560,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885637307,-122.414406116,2012,"Tues","Weekday",16,"Oct-2012"
818062571,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7878919347,-122.419650014,2012,"Tues","Weekday",16,"Oct-2012"
818062582,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7873295127,-122.42407878,2012,"Tues","Weekday",16,"Oct-2012"
818062593,2012-10-02,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.789163558,-122.409682665,2012,"Tues","Weekday",16,"Oct-2012"
818062604,2012-10-02,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.789448242,-122.407441538,2012,"Tues","Weekday",16,"Oct-2012"
818062615,2012-10-02,"TWAWY ZN#1",93,"Closed",19,0,"Oct","1",37.7893444628,-122.408258562,2012,"Tues","Weekday",16,"Oct-2012"
818062626,2012-10-02,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7881711369,-122.417468985,2012,"Tues","Weekday",16,"Oct-2012"
818062630,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7875824897,-122.422086897,2012,"Tues","Weekday",16,"Oct-2012"
818062641,2012-10-02,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7875664543,-122.422213163,2012,"Tues","Weekday",16,"Oct-2012"
818062652,2012-10-02,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7874662312,-122.423002328,2012,"Tues","Weekday",16,"Oct-2012"
817470544,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7864581949,-122.422312215,2012,"Wed","Weekday",16,"Oct-2012"
817470555,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894163113,-122.407692931,2012,"Wed","Weekday",17,"Oct-2012"
817470566,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894522336,-122.407410114,2012,"Wed","Weekday",17,"Oct-2012"
817470570,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.788998651,-122.410980621,2012,"Wed","Weekday",17,"Oct-2012"
817470581,2012-10-03,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7886081019,-122.414059234,2012,"Wed","Weekday",17,"Oct-2012"
817470592,2012-10-03,"TWAWY ZONE",83,"Open",2,191,"Oct","0",37.788604068,-122.414090769,2012,"Wed","Weekday",17,"Oct-2012"
817470603,2012-10-03,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7875383918,-122.42243413,2012,"Wed","Weekday",17,"Oct-2012"
817470614,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.789384379,-122.407944322,2012,"Wed","Weekday",17,"Oct-2012"
817470625,2012-10-03,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885838994,-122.414248443,2012,"Wed","Weekday",17,"Oct-2012"
818062663,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7893604298,-122.408132866,2012,"Wed","Weekday",11,"Oct-2012"
818062674,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7880737107,-122.418223075,2012,"Wed","Weekday",12,"Oct-2012"
818062685,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7881143056,-122.417908871,2012,"Wed","Weekday",12,"Oct-2012"
818062696,2012-10-03,"DBL PARK",110,"Closed",28,0,"Oct","1",37.7881061864,-122.417971712,2012,"Wed","Weekday",12,"Oct-2012"
818062700,2012-10-03,"DBL PARK",110,"Open",2,216,"Oct","0",37.7872694495,-122.424551666,2012,"Wed","Weekday",14,"Oct-2012"
818062711,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7879968822,-122.410231682,2012,"Wed","Weekday",15,"Oct-2012"
818062722,2012-10-03,"DBL PARK",110,"Closed",12,0,"Oct","1",37.787729891,-122.412323836,2012,"Wed","Weekday",17,"Oct-2012"
818062733,2012-10-03,"TWAWY ZN#1",93,"Closed",33,0,"Oct","1",37.789384379,-122.407944322,2012,"Wed","Weekday",16,"Oct-2012"
818062744,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893604298,-122.408132866,2012,"Wed","Weekday",16,"Oct-2012"
818062755,2012-10-03,"TWAWY ZN#1",93,"Closed",19,0,"Oct","1",37.7891434835,-122.40984068,2012,"Wed","Weekday",16,"Oct-2012"
818062766,2012-10-03,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7891515133,-122.409777474,2012,"Wed","Weekday",16,"Oct-2012"
818062770,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889345633,-122.411484988,2012,"Wed","Weekday",16,"Oct-2012"
818062781,2012-10-03,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7887815979,-122.41269274,2012,"Wed","Weekday",16,"Oct-2012"
818062792,2012-10-03,"TWAWY ZN#1",93,"Closed",19,0,"Oct","1",37.7887615181,-122.41285156,2012,"Wed","Weekday",16,"Oct-2012"
818062884,2012-10-04,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7887655337,-122.412819796,2012,"Thurs","Weekday",16,"Oct-2012"
818062895,2012-10-04,"TWAWY ZN#1",93,"Open",153,133,"Oct","1",37.7894442514,-122.407472962,2012,"Thurs","Weekday",16,"Oct-2012"
818062906,2012-10-04,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7892398371,-122.409082206,2012,"Thurs","Weekday",16,"Oct-2012"
818062910,2012-10-04,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7891394686,-122.409872283,2012,"Thurs","Weekday",16,"Oct-2012"
818062921,2012-10-04,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7887494703,-122.412946853,2012,"Thurs","Weekday",16,"Oct-2012"
818062932,2012-10-04,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7887976611,-122.412565684,2012,"Thurs","Weekday",16,"Oct-2012"
818062943,2012-10-04,"TWAWY ZONE",83,"Open",2,83,"Oct","0",37.7883455166,-122.416111949,2012,"Thurs","Weekday",16,"Oct-2012"
818062954,2012-10-04,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7878879133,-122.419681687,2012,"Thurs","Weekday",16,"Oct-2012"
818062965,2012-10-04,"TWAWY ZONE",83,"Closed",66,0,"Oct","1",37.787932151,-122.419333281,2012,"Thurs","Weekday",16,"Oct-2012"
818062976,2012-10-04,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7874542037,-122.423097027,2012,"Thurs","Weekday",16,"Oct-2012"
818062991,2012-10-05,"DBL PARK",110,"Open",2,110,"Oct","0",37.7892037053,-122.409366635,2012,"Fri","Weekday",16,"Oct-2012"
818063002,2012-10-05,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7891434835,-122.40984068,2012,"Fri","Weekday",11,"Oct-2012"
818063013,2012-10-05,"DBL PARK",110,"Open",2,216,"Oct","0",37.7878518413,-122.411365876,2012,"Fri","Weekday",15,"Oct-2012"
818063024,2012-10-05,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7881143056,-122.417908871,2012,"Fri","Weekday",17,"Oct-2012"
817470636,2012-10-06,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7873893651,-122.408587506,2012,"Sat","Weekend",7,"Oct-2012"
817470640,2012-10-06,"DBL PARK",110,"Closed",55,0,"Oct","1",37.787030726,-122.411398986,2012,"Sat","Weekend",9,"Oct-2012"
818063035,2012-10-06,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7881389657,-122.409117599,2012,"Sat","Weekend",10,"Oct-2012"
818063046,2012-10-06,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7887374223,-122.413042145,2012,"Sat","Weekend",10,"Oct-2012"
818063050,2012-10-06,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7887936456,-122.412597448,2012,"Sat","Weekend",10,"Oct-2012"
818063061,2012-10-06,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7880206224,-122.41863647,2012,"Sat","Weekend",10,"Oct-2012"
818063072,2012-10-06,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7873246488,-122.415517141,2012,"Sat","Weekend",11,"Oct-2012"
818063083,2012-10-06,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7875018682,-122.414126932,2012,"Sat","Weekend",11,"Oct-2012"
818063094,2012-10-06,"BUS ZONE",267,"Closed",106,0,"Oct","1",37.7878316959,-122.411523403,2012,"Sat","Weekend",11,"Oct-2012"
818063105,2012-10-06,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7892839974,-122.408734572,2012,"Sat","Weekend",13,"Oct-2012"
818063116,2012-10-06,"BUS ZONE",267,"Closed",122,0,"Oct","1",37.7867790106,-122.41981422,2012,"Sat","Weekend",17,"Oct-2012"
818063120,2012-10-06,"DBL PARK",110,"Closed",55,0,"Oct","1",37.7881346023,-122.417751769,2012,"Sat","Weekend",17,"Oct-2012"
817470651,2012-10-07,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7873933958,-122.408555906,2012,"Sun","Weekend",10,"Oct-2012"
817470662,2012-10-07,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7869920363,-122.411702252,2012,"Sun","Weekend",12,"Oct-2012"
817470673,2012-10-07,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7911325476,-122.395981188,2012,"Sun","Weekend",13,"Oct-2012"
818062803,2012-10-07,"BUS ZONE",267,"Closed",129,0,"Oct","1",37.7882360844,-122.416966256,2012,"Sun","Weekend",10,"Oct-2012"
818062814,2012-10-07,"BUS ZONE",267,"Open",2,373,"Oct","0",37.7872005739,-122.416494385,2012,"Sun","Weekend",11,"Oct-2012"
818062825,2012-10-07,"BUS ZONE",267,"Closed",2,0,"Oct","1",37.7878276668,-122.411554908,2012,"Sun","Weekend",15,"Oct-2012"
818062836,2012-10-07,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7879485364,-122.410609747,2012,"Sun","Weekend",15,"Oct-2012"
818062840,2012-10-07,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7894442514,-122.407472962,2012,"Sun","Weekend",16,"Oct-2012"
818062851,2012-10-07,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7892398371,-122.409082206,2012,"Sun","Weekend",16,"Oct-2012"
818062862,2012-10-07,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7891394686,-122.409872283,2012,"Sun","Weekend",16,"Oct-2012"
818062873,2012-10-07,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7887494703,-122.412946853,2012,"Sun","Weekend",16,"Oct-2012"
817470684,2012-10-08,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7878316959,-122.411523403,2012,"Mon","Weekday",9,"Oct-2012"
817470695,2012-10-08,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7885153235,-122.414784531,2012,"Mon","Weekday",10,"Oct-2012"
817470706,2012-10-08,"BUS ZONE",267,"Closed",122,0,"Oct","1",37.7878276668,-122.411554908,2012,"Mon","Weekday",11,"Oct-2012"
817470710,2012-10-08,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7885072563,-122.414847601,2012,"Mon","Weekday",13,"Oct-2012"
817470721,2012-10-08,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894123197,-122.407724354,2012,"Mon","Weekday",16,"Oct-2012"
817470732,2012-10-08,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893963531,-122.407850051,2012,"Mon","Weekday",16,"Oct-2012"
817470743,2012-10-08,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7891675728,-122.409651062,2012,"Mon","Weekday",16,"Oct-2012"
817470754,2012-10-08,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7887012782,-122.413328021,2012,"Mon","Weekday",16,"Oct-2012"
817470765,2012-10-08,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885717977,-122.414343046,2012,"Mon","Weekday",16,"Oct-2012"
817470776,2012-10-08,"TWAWY ZONE",83,"Open",2,83,"Oct","0",37.7883414873,-122.416143446,2012,"Mon","Weekday",16,"Oct-2012"
817470780,2012-10-08,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7873575421,-122.4238581,2012,"Mon","Weekday",16,"Oct-2012"
818063131,2012-10-08,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7897642832,-122.40495315,2012,"Mon","Weekday",17,"Oct-2012"
818063142,2012-10-09,"TWAWY ZN#1",93,"Open",2,199,"Oct","0",37.7894163113,-122.407692931,2012,"Tues","Weekday",16,"Oct-2012"
818063153,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893963531,-122.407850051,2012,"Tues","Weekday",16,"Oct-2012"
818063164,2012-10-09,"TWAWY ZN#1",93,"Closed",72,0,"Oct","1",37.7892398371,-122.409082206,2012,"Tues","Weekday",16,"Oct-2012"
818063175,2012-10-09,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7891876461,-122.409493046,2012,"Tues","Weekday",16,"Oct-2012"
818063186,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.788813725,-122.412438628,2012,"Tues","Weekday",16,"Oct-2012"
818063190,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7887856135,-122.412660976,2012,"Tues","Weekday",16,"Oct-2012"
818063201,2012-10-09,"TWAWY ZONE",83,"Open",2,83,"Oct","0",37.7883737225,-122.415891468,2012,"Tues","Weekday",16,"Oct-2012"
818063212,2012-10-09,"TWAWY ZONE",83,"Open",2,83,"Oct","0",37.7883616347,-122.41598596,2012,"Tues","Weekday",16,"Oct-2012"
818063223,2012-10-09,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7877510877,-122.420759234,2012,"Tues","Weekday",16,"Oct-2012"
818063234,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877350878,-122.420885234,2012,"Tues","Weekday",16,"Oct-2012"
818063245,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889425752,-122.411421942,2012,"Tues","Weekday",17,"Oct-2012"
818063256,2012-10-09,"TWAWY ZN#1",93,"Closed",42,0,"Oct","1",37.7889185413,-122.41161108,2012,"Tues","Weekday",17,"Oct-2012"
818063260,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889545911,-122.411327373,2012,"Tues","Weekday",17,"Oct-2012"
818063271,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889786246,-122.411138236,2012,"Tues","Weekday",17,"Oct-2012"
818063282,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7886282702,-122.413901561,2012,"Tues","Weekday",17,"Oct-2012"
818063293,2012-10-09,"TWAWY ZONE",83,"Closed",35,0,"Oct","1",37.7885798655,-122.414279976,2012,"Tues","Weekday",17,"Oct-2012"
818063304,2012-10-09,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7865743191,-122.421425896,2012,"Tues","Weekday",11,"Oct-2012"
818063315,2012-10-09,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7867830474,-122.419782434,2012,"Tues","Weekday",15,"Oct-2012"
818063326,2012-10-09,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7881508397,-122.417626087,2012,"Tues","Weekday",15,"Oct-2012"
818063330,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.789420302,-122.407661507,2012,"Tues","Weekday",16,"Oct-2012"
818063341,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893883707,-122.407912898,2012,"Tues","Weekday",16,"Oct-2012"
818063352,2012-10-09,"TWAWY ZN#1",93,"Closed",42,0,"Oct","1",37.7893644215,-122.408101442,2012,"Tues","Weekday",16,"Oct-2012"
818063363,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7892157487,-122.409271825,2012,"Tues","Weekday",16,"Oct-2012"
818063374,2012-10-09,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7891394686,-122.409872283,2012,"Tues","Weekday",16,"Oct-2012"
818063385,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7883616347,-122.41598596,2012,"Tues","Weekday",16,"Oct-2012"
818063396,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7883414873,-122.416143446,2012,"Tues","Weekday",16,"Oct-2012"
818063400,2012-10-09,"TWAWY ZONE",83,"Open",2,189,"Oct","0",37.7875544275,-122.422307864,2012,"Tues","Weekday",16,"Oct-2012"
818063411,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7875343831,-122.422465697,2012,"Tues","Weekday",16,"Oct-2012"
818063422,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7875143386,-122.422623529,2012,"Tues","Weekday",16,"Oct-2012"
818063433,2012-10-09,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7874662312,-122.423002328,2012,"Tues","Weekday",16,"Oct-2012"
818063444,2012-10-10,"DBL PARK",110,"Closed",2,0,"Oct","1",37.7894043364,-122.407787202,2012,"Wed","Weekday",12,"Oct-2012"
818063455,2012-10-10,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7876025336,-122.421929064,2012,"Wed","Weekday",12,"Oct-2012"
818063466,2012-10-10,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7869985748,-122.418085239,2012,"Wed","Weekday",13,"Oct-2012"
818063470,2012-10-10,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7878030873,-122.420349731,2012,"Wed","Weekday",13,"Oct-2012"
818063481,2012-10-10,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885596967,-122.414437651,2012,"Wed","Weekday",16,"Oct-2012"
818063492,2012-10-10,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7885475948,-122.414532254,2012,"Wed","Weekday",16,"Oct-2012"
818063503,2012-10-10,"TWAWY ZONE",83,"Closed",12,0,"Oct","1",37.788179255,-122.417406144,2012,"Wed","Weekday",16,"Oct-2012"
818063514,2012-10-10,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7881630178,-122.417531825,2012,"Wed","Weekday",16,"Oct-2012"
818063525,2012-10-10,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877430878,-122.420822235,2012,"Wed","Weekday",16,"Oct-2012"
818063536,2012-10-10,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877190878,-122.421011235,2012,"Wed","Weekday",16,"Oct-2012"
818063540,2012-10-10,"TWAWY ZONE",83,"Closed",12,0,"Oct","1",37.787490285,-122.422812928,2012,"Wed","Weekday",16,"Oct-2012"
818063584,2012-10-11,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894322767,-122.407567234,2012,"Thurs","Weekday",16,"Oct-2012"
818063595,2012-10-11,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7892398371,-122.409082206,2012,"Thurs","Weekday",16,"Oct-2012"
818063606,2012-10-11,"TWAWY ZN#1",93,"Open",2,201,"Oct","0",37.7891996905,-122.409398238,2012,"Thurs","Weekday",16,"Oct-2012"
818063610,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877150877,-122.421042736,2012,"Thurs","Weekday",16,"Oct-2012"
818063621,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7875383918,-122.42243413,2012,"Thurs","Weekday",16,"Oct-2012"
818063632,2012-10-11,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7875143386,-122.422623529,2012,"Thurs","Weekday",16,"Oct-2012"
818063643,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7874942938,-122.422781361,2012,"Thurs","Weekday",16,"Oct-2012"
818063654,2012-10-11,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7884180445,-122.415544995,2012,"Thurs","Weekday",11,"Oct-2012"
818063665,2012-10-11,"DBL PARK",110,"Closed",2,0,"Oct","1",37.7883132819,-122.416363928,2012,"Thurs","Weekday",11,"Oct-2012"
818063676,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877350878,-122.420885234,2012,"Thurs","Weekday",16,"Oct-2012"
818063680,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877070877,-122.421105736,2012,"Thurs","Weekday",16,"Oct-2012"
818063691,2012-10-11,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7876710869,-122.421389237,2012,"Thurs","Weekday",16,"Oct-2012"
818063551,2012-10-13,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.7882118255,-122.408545985,2012,"Sat","Weekend",10,"Oct-2012"
818063562,2012-10-13,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7866943524,-122.420480813,2012,"Sat","Weekend",11,"Oct-2012"
818063573,2012-10-13,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7874012693,-122.414914161,2012,"Sat","Weekend",11,"Oct-2012"
818063702,2012-10-14,"BUS ZONE",267,"Open",2,373,"Oct","0",37.7878276668,-122.411554908,2012,"Sun","Weekend",12,"Oct-2012"
818063713,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894322767,-122.407567234,2012,"Sun","Weekend",16,"Oct-2012"
818063724,2012-10-14,"TWAWY ZN#1",93,"Closed",2,0,"Oct","1",37.789384379,-122.407944322,2012,"Sun","Weekend",16,"Oct-2012"
818063735,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889505861,-122.411358896,2012,"Sun","Weekend",17,"Oct-2012"
818063746,2012-10-14,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7876074964,-122.420794897,2012,"Sun","Weekend",17,"Oct-2012"
818063750,2012-10-14,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7876194963,-122.420700396,2012,"Sun","Weekend",17,"Oct-2012"
818063761,2012-10-14,"TWAWY ZONE",83,"Open",2,83,"Oct","0",37.7883455166,-122.416111949,2012,"Sun","Weekend",17,"Oct-2012"
818063772,2012-10-14,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7878276668,-122.411554908,2012,"Sun","Weekend",15,"Oct-2012"
818063783,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7840441941,-122.404959276,2012,"Sun","Weekend",16,"Oct-2012"
818063794,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7879021525,-122.404566657,2012,"Sun","Weekend",17,"Oct-2012"
818063805,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7879137617,-122.404475616,2012,"Sun","Weekend",17,"Oct-2012"
818063816,2012-10-14,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7876920926,-122.406213912,2012,"Sun","Weekend",17,"Oct-2012"
818063820,2012-10-15,"DBL PARK",110,"Closed",12,0,"Oct","1",37.7879200861,-122.419428301,2012,"Mon","Weekday",9,"Oct-2012"
818063831,2012-10-15,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7869948445,-122.418114612,2012,"Mon","Weekday",10,"Oct-2012"
818063842,2012-10-15,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893883707,-122.407912898,2012,"Mon","Weekday",16,"Oct-2012"
818063853,2012-10-15,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7893763957,-122.408007171,2012,"Mon","Weekday",16,"Oct-2012"
818063864,2012-10-15,"TWAWY ZN#1",93,"Closed",19,0,"Oct","1",37.7890106675,-122.410886051,2012,"Mon","Weekday",16,"Oct-2012"
818063875,2012-10-15,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7889545911,-122.411327373,2012,"Mon","Weekday",16,"Oct-2012"
818063886,2012-10-15,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7883495459,-122.416080452,2012,"Mon","Weekday",16,"Oct-2012"
818063890,2012-10-15,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.78832537,-122.416269436,2012,"Mon","Weekday",17,"Oct-2012"
818063901,2012-10-15,"TWAWY ZONE",83,"Closed",35,0,"Oct","1",37.788122424,-122.41784603,2012,"Mon","Weekday",17,"Oct-2012"
818063912,2012-10-15,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877390878,-122.420853735,2012,"Mon","Weekday",17,"Oct-2012"
818063923,2012-10-15,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877230878,-122.420979735,2012,"Mon","Weekday",17,"Oct-2012"
818063934,2012-10-15,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7876950875,-122.421200237,2012,"Mon","Weekday",17,"Oct-2012"
818063945,2012-10-16,"BUS ZONE",267,"Closed",106,0,"Oct","1",37.7892839974,-122.408734572,2012,"Tues","Weekday",9,"Oct-2012"
818063956,2012-10-16,"BUS ZONE",267,"Closed",95,0,"Oct","1",37.7892719536,-122.408829381,2012,"Tues","Weekday",11,"Oct-2012"
818063960,2012-10-16,"BUS ZONE",267,"Closed",122,0,"Oct","1",37.7882320254,-122.416997677,2012,"Tues","Weekday",11,"Oct-2012"
818063971,2012-10-16,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.7894681996,-122.407284418,2012,"Tues","Weekday",16,"Oct-2012"
818063982,2012-10-16,"TWAWY ZN#1",93,"Closed",164,0,"Oct","1",37.789372404,-122.408038594,2012,"Tues","Weekday",16,"Oct-2012"
818063993,2012-10-16,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.788122424,-122.41784603,2012,"Tues","Weekday",16,"Oct-2012"
818064004,2012-10-16,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7877150877,-122.421042736,2012,"Tues","Weekday",16,"Oct-2012"
818820015,2012-10-16,"BUS ZONE",267,"Open",2,375,"Oct","0",37.7892759682,-122.408797778,2012,"Tues","Weekday",12,"Oct-2012"
818820026,2012-10-16,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.788337458,-122.416174944,2012,"Tues","Weekday",16,"Oct-2012"
818820030,2012-10-16,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7881548988,-122.417594666,2012,"Tues","Weekday",16,"Oct-2012"
818820041,2012-10-16,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7878919347,-122.419650014,2012,"Tues","Weekday",16,"Oct-2012"
818820052,2012-10-16,"TWAWY ZONE",83,"Closed",159,0,"Oct","1",37.7881305432,-122.417783189,2012,"Tues","Weekday",16,"Oct-2012"
818820063,2012-10-16,"TWAWY ZONE",83,"Closed",2,0,"Oct","1",37.7880940078,-122.418065973,2012,"Tues","Weekday",16,"Oct-2012"
